movieId,rec_1_id,rec_1_clean_title,rec_2_id,rec_2_clean_title,rec_3_id,rec_3_clean_title,rec_4_id,rec_4_clean_title,rec_5_id,rec_5_clean_title,rec_6_id,rec_6_clean_title,rec_7_id,rec_7_clean_title,rec_8_id,rec_8_clean_title,rec_9_id,rec_9_clean_title,rec_10_id,rec_10_clean_title
2125,2125,Ever After A Cinderella Story 1998,2581,Never Been Kissed 1999,40629,Pride  Prejudice 2005,1088,Dirty Dancing 1987,2424,Youve Got Mail 1998,1907,Mulan 1998,2572,10 Things I Hate About You 1999,2096,Sleeping Beauty 1959,5299,My Big Fat Greek Wedding 2002,4025,Miss Congeniality 2000
866,866,Bound 1996,800,Lone Star 1996,1179,Grifters The 1990,994,Big Night 1996,3683,Blood Simple 1984,2391,Simple Plan A 1998,1635,Ice Storm The 1997,1912,Out of Sight 1998,1041,Secrets  Lies 1996,1248,Touch of Evil 1958
88810,88810,Help The 2011,166643,Hidden Figures 2016,72641,Blind Side The  2009,104374,About Time 2013,88163,Crazy Stupid Love 2011,117176,The Theory of Everything 2014,45720,Devil Wears Prada The 2006,96821,Perks of Being a Wallflower The 2012,140174,Room 2015,80549,Easy A 2010
1438,1438,Dantes Peak 1997,1515,Volcano 1997,1479,Saint The 1997,1876,Deep Impact 1998,1544,Lost World Jurassic Park The 1997,724,Craft The 1996,8361,Day After Tomorrow The 2004,1047,Long Kiss Goodnight The 1996,736,Twister 1996,1608,Air Force One 1997
4128,4128,Lost Boys The 1987,4105,Evil Dead The 1981,1347,Nightmare on Elm Street A 1984,2134,Weird Science 1985,3740,Big Trouble in Little China 1986,1967,Labyrinth 1986,2005,Goonies The 1985,1982,Halloween 1978,4571,Bill  Teds Excellent Adventure 1989,2003,Gremlins 1984
5574,5574,Transporter The 2002,64030,Transporter 3 2008,36519,Transporter 2 2005,85020,Mechanic The 2011,67923,Fast  Furious Fast and the Furious 4 The 2009,68205,Crank High Voltage 2009,102716,Fast  Furious 6 Fast and the Furious 6 The 2013,130634,Furious 7 2015,103810,Red 2 2013,86644,Fast Five Fast and the Furious 5 The 2011
45186,45186,Mission Impossible III 2006,111781,Mission Impossible  Rogue Nation 2015,36519,Transporter 2 2005,79185,Knight and Day 2010,102716,Fast  Furious 6 Fast and the Furious 6 The 2013,91630,Mission Impossible  Ghost Protocol 2011,85020,Mechanic The 2011,67923,Fast  Furious Fast and the Furious 4 The 2009,130634,Furious 7 2015,91535,Bourne Legacy The 2012
1025,1025,Sword in the Stone The 1963,2048,Great Mouse Detective The 1986,3034,Robin Hood 1973,2090,Rescuers The 1977,1033,Fox and the Hound The 1981,2096,Sleeping Beauty 1959,1023,Winnie the Pooh and the Blustery Day 1968,2087,Peter Pan 1953,1032,Alice in Wonderland 1951,1031,Bedknobs and Broomsticks 1971
3704,3704,Mad Max Beyond Thunderdome 1985,3703,Road Warrior The Mad Max 2 1981,3702,Mad Max 1979,1587,Conan the Barbarian 1982,3698,Running Man The 1987,3740,Big Trouble in Little China 1986,2021,Dune 1984,1129,Escape from New York 1981,2403,First Blood Rambo First Blood 1982,2140,Dark Crystal The 1982
1103,1103,Rebel Without a Cause 1955,949,East of Eden 1955,971,Cat on a Hot Tin Roof 1958,3152,Last Picture Show The 1971,1104,Streetcar Named Desire A 1951,1944,From Here to Eternity 1953,3365,Searchers The 1956,1945,On the Waterfront 1954,2132,Whos Afraid of Virginia Woolf 1966,3095,Grapes of Wrath The 1940
837,837,Matilda 1996,1367,101 Dalmatians 1996,661,James and the Giant Peach 1996,1566,Hercules 1997,2096,Sleeping Beauty 1959,783,Hunchback of Notre Dame The 1996,1907,Mulan 1998,1032,Alice in Wonderland 1951,2085,101 Dalmatians One Hundred and One Dalmatians 1961,1022,Cinderella 1950
64969,64969,Yes Man 2008,45672,Click 2006,7317,EuroTrip 2004,56587,Bucket List The 2007,140110,The Intern 2015,104211,Were the Millers 2013,106918,Secret Life of Walter Mitty The 2013,6373,Bruce Almighty 2003,87869,Horrible Bosses 2011,31685,Hitch 2005
7454,7454,Van Helsing 2004,91974,Underworld Awakening 2012,8985,Blade Trinity 2004,65682,Underworld Rise of the Lycans 2009,42738,Underworld Evolution 2006,6541,League of Extraordinary Gentlemen The aka LXG 2003,6754,Underworld 2003,6564,Lara Croft Tomb Raider The Cradle of Life 2003,8810,AVP Alien vs Predator 2004,8861,Resident Evil Apocalypse 2004
562,562,Welcome to the Dollhouse 1995,2318,Happiness 1998,1719,Sweet Hereafter The 1997,1635,Ice Storm The 1997,162,Crumb 1994,1354,Breaking the Waves 1996,1449,Waiting for Guffman 1996,1041,Secrets  Lies 1996,4641,Ghost World 2001,247,Heavenly Creatures 1994
117529,117529,Jurassic World 2015,130634,Furious 7 2015,102716,Fast  Furious 6 Fast and the Furious 6 The 2013,122924,XMen Apocalypse 2016,114180,Maze Runner The 2014,108190,Divergent 2014,159093,Now You See Me 2 2016,135569,Star Trek Beyond 2016,135133,The Hunger Games Mockingjay  Part 2 2015,86644,Fast Five Fast and the Furious 5 The 2011
743,743,Spy Hard 1996,12,Dracula Dead and Loving It 1995,637,Sgt Bilko 1996,135,Down Periscope 1996,88,Black Sheep 1996,370,Naked Gun 33 13 The Final Insult 1994,3869,Naked Gun 2 12 The Smell of Fear The 1991,466,Hot Shots Part Deux 1993,788,Nutty Professor The 1996,3,Grumpier Old Men 1995
8371,8371,Chronicles of Riddick The 2004,104243,Riddick 2013,65682,Underworld Rise of the Lycans 2009,55232,Resident Evil Extinction 2007,8810,AVP Alien vs Predator 2004,8985,Blade Trinity 2004,8861,Resident Evil Apocalypse 2004,42738,Underworld Evolution 2006,3300,Pitch Black 2000,7454,Van Helsing 2004
237,237,Forget Paris 1995,289,Only You 1994,276,Milk Money 1994,236,French Kiss 1995,207,Walk in the Clouds A 1995,381,When a Man Loves a Woman 1994,186,Nine Months 1995,252,IQ 1994,31,Dangerous Minds 1995,5,Father of the Bride Part II 1995
2428,2428,Faculty The 1998,1644,I Know What You Did Last Summer 1997,1717,Scream 2 1997,2722,Deep Blue Sea 1999,3409,Final Destination 2000,56145,Mist The 2007,5219,Resident Evil 2002,724,Craft The 1996,4128,Lost Boys The 1987,1347,Nightmare on Elm Street A 1984
6708,6708,Matchstick Men 2003,6323,Identity 2003,5954,25th Hour 2002,36529,Lord of War 2005,7445,Man on Fire 2004,44665,Lucky Number Slevin 2006,4239,Blow 2001,4776,Training Day 2001,33166,Crash 2004,38061,Kiss Kiss Bang Bang 2005
72378,72378,2012 2009,67197,Knowing 2009,87520,Transformers Dark of the Moon 2011,69526,Transformers Revenge of the Fallen 2009,55232,Resident Evil Extinction 2007,8361,Day After Tomorrow The 2004,71530,Surrogates 2009,68791,Terminator Salvation 2009,58025,Jumper 2008,103249,World War Z 2013
38038,38038,Wallace  Gromit in The Curse of the WereRabbit 2005,1223,Grand Day Out with Wallace and Gromit A 1989,3429,Creature Comforts 1989,745,Wallace  Gromit A Close Shave 1995,720,Wallace  Gromit The Best of Aardman Animation 1996,1148,Wallace  Gromit The Wrong Trousers 1993,6773,Triplets of Belleville The Les triplettes de Belleville 2003,39292,Good Night and Good Luck 2005,37729,Corpse Bride 2005,26662,Kikis Delivery Service Majo no takkybin 1989
3504,3504,Network 1976,3730,Conversation The 1974,2303,Nashville 1975,3741,Badlands 1973,3152,Last Picture Show The 1971,3365,Searchers The 1956,6993,Hannah and Her Sisters 1986,2132,Whos Afraid of Virginia Woolf 1966,2973,Crimes and Misdemeanors 1989,3468,Hustler The 1961
97752,97752,Cloud Atlas 2012,79357,Mr Nobody 2009,114935,Predestination 2014,48043,Fountain The 2006,101864,Oblivion 2013,55908,Man from Earth The 2007,94864,Prometheus 2012,97938,Life of Pi 2012,118696,The Hobbit The Battle of the Five Armies 2014,106489,Hobbit The Desolation of Smaug The 2013
1409,1409,Michael 1996,802,Phenomenon 1996,3,Grumpier Old Men 1995,1042,That Thing You Do 1996,1569,My Best Friends Wedding 1997,7,Sabrina 1995,653,Dragonheart 1996,832,Ransom 1996,805,Time to Kill A 1996,788,Nutty Professor The 1996
48738,48738,Last King of Scotland The 2006,50068,Letters from Iwo Jima 2006,41997,Munich 2005,30749,Hotel Rwanda 2004,49530,Blood Diamond 2006,55118,Eastern Promises 2007,31410,Downfall Untergang Der 2004,46723,Babel 2006,8958,Ray 2004,55765,American Gangster 2007
2409,2409,Rocky II 1979,2412,Rocky V 1990,2410,Rocky III 1982,2411,Rocky IV 1985,49651,Rocky Balboa 2006,2402,Rambo First Blood Part II 1985,2403,First Blood Rambo First Blood 1982,1954,Rocky 1976,2420,Karate Kid The 1984,1587,Conan the Barbarian 1982
1350,1350,Omen The 1976,2459,Texas Chainsaw Massacre The 1974,1982,Halloween 1978,1345,Carrie 1976,1347,Nightmare on Elm Street A 1984,2160,Rosemarys Baby 1968,2118,Dead Zone The 1983,1997,Exorcist The 1973,1321,American Werewolf in London An 1981,1994,Poltergeist 1982
413,413,Airheads 1994,65,BioDome 1996,542,Son in Law 1993,267,Major Payne 1995,216,Billy Madison 1995,88,Black Sheep 1996,333,Tommy Boy 1995,69,Friday 1995,180,Mallrats 1995,19,Ace Ventura When Nature Calls 1995
1284,1284,Big Sleep The 1946,2066,Out of the Past 1947,2935,Lady Eve The 1941,3134,Grand Illusion La grande illusion 1937,942,Laura 1944,3334,Key Largo 1948,1248,Touch of Evil 1958,2203,Shadow of a Doubt 1943,3435,Double Indemnity 1944,950,Thin Man The 1934
954,954,Mr Smith Goes to Washington 1939,1939,Best Years of Our Lives The 1946,905,It Happened One Night 1934,2203,Shadow of a Doubt 1943,3095,Grapes of Wrath The 1940,3196,Stalag 17 1953,955,Bringing Up Baby 1938,3088,Harvey 1950,1283,High Noon 1952,898,Philadelphia Story The 1940
61024,61024,Pineapple Express 2008,42725,Grandmas Boy 2006,60756,Step Brothers 2008,102123,This Is the End 2013,79592,Other Guys The 2010,63131,Role Models 2008,67087,I Love You Man 2009,46970,Talladega Nights The Ballad of Ricky Bobby 2006,5110,Super Troopers 2001,112138,22 Jump Street 2014
122916,122916,Thor Ragnarok 2017,122912,Avengers Infinity War  Part I 2018,122914,Avengers Infinity War  Part II 2019,122926,Untitled SpiderMan Reboot 2017,188301,AntMan and the Wasp 2018,122906,Black Panther 2017,122918,Guardians of the Galaxy 2 2017,195159,SpiderMan Into the SpiderVerse 2018,187593,Deadpool 2 2018,143355,Wonder Woman 2017
4343,4343,Evolution 2001,4887,One The 2001,8861,Resident Evil Apocalypse 2004,6541,League of Extraordinary Gentlemen The aka LXG 2003,5219,Resident Evil 2002,7317,EuroTrip 2004,4728,Rat Race 2001,6548,Bad Boys II 2003,8371,Chronicles of Riddick The 2004,83134,Tucker  Dale vs Evil 2010
3745,3745,Titan AE 2000,5882,Treasure Planet 2002,4366,Atlantis The Lost Empire 2001,4446,Final Fantasy The Spirits Within 2001,3300,Pitch Black 2000,2394,Prince of Egypt The 1998,6754,Underworld 2003,2687,Tarzan 1999,5444,Lilo  Stitch 2002,1566,Hercules 1997
1019,1019,20000 Leagues Under the Sea 1954,1017,Swiss Family Robinson 1960,2662,War of the Worlds The 1953,1301,Forbidden Planet 1956,3959,Time Machine The 1960,1253,Day the Earth Stood Still The 1951,940,Adventures of Robin Hood The 1938,2664,Invasion of the Body Snatchers 1956,2648,Frankenstein 1931,2366,King Kong 1933
2616,2616,Dick Tracy 1990,3608,Peewees Big Adventure 1985,3022,General The 1926,7387,Dawn of the Dead 1978,3087,Scrooged 1988,1377,Batman Returns 1992,2046,Flight of the Navigator 1986,2717,Ghostbusters II 1989,6796,Boyz N the Hood 1991,2641,Superman II 1980
1449,1449,Waiting for Guffman 1996,6296,Mighty Wind A 2003,3911,Best in Show 2000,101,Bottle Rocket 1996,1288,This Is Spinal Tap 1984,994,Big Night 1996,2973,Crimes and Misdemeanors 1989,2289,Player The 1992,562,Welcome to the Dollhouse 1995,2395,Rushmore 1998
3809,3809,What About Bob 1991,3087,Scrooged 1988,2423,Christmas Vacation National Lampoons Christmas Vacation 1989,4002,Planes Trains  Automobiles 1987,2795,National Lampoons Vacation 1983,2109,Jerk The 1979,3552,Caddyshack 1980,1449,Waiting for Guffman 1996,1663,Stripes 1981,2804,Christmas Story A 1983
1441,1441,Benny  Joon 1993,2125,Ever After A Cinderella Story 1998,1271,Fried Green Tomatoes 1991,1235,Harold and Maude 1971,1088,Dirty Dancing 1987,1188,Strictly Ballroom 1992,1967,Labyrinth 1986,4014,Chocolat 2000,337,Whats Eating Gilbert Grape 1993,8970,Finding Neverland 2004
7323,7323,Good bye Lenin 2003,7371,Dogville 2003,8873,Motorcycle Diaries The Diarios de motocicleta 2004,44555,Lives of Others The Das leben der Anderen 2006,5878,Talk to Her Hable con Ella 2002,55442,Persepolis 2007,31410,Downfall Untergang Der 2004,3083,All About My Mother Todo sobre mi madre 1999,8638,Before Sunset 2004,4235,Amores Perros Loves a Bitch 2000
33660,33660,Cinderella Man 2005,6565,Seabiscuit 2003,8958,Ray 2004,81932,Fighter The 2010,89492,Moneyball 2011,30707,Million Dollar Baby 2004,55765,American Gangster 2007,47099,Pursuit of Happyness The 2006,7445,Man on Fire 2004,54997,310 to Yuma 2007
31410,31410,Downfall Untergang Der 2004,44555,Lives of Others The Das leben der Anderen 2006,48738,Last King of Scotland The 2006,41997,Munich 2005,7323,Good bye Lenin 2003,1209,Once Upon a Time in the West Cera una volta il West 1968,64839,Wrestler The 2008,56782,There Will Be Blood 2007,30749,Hotel Rwanda 2004,3681,For a Few Dollars More Per qualche dollaro in pi 1965
162,162,Crumb 1994,1189,Thin Blue Line The 1988,1147,When We Were Kings 1996,246,Hoop Dreams 1994,3019,Drugstore Cowboy 1989,1719,Sweet Hereafter The 1997,1248,Touch of Evil 1958,535,Short Cuts 1993,1251,8 12 8 1963,1211,Wings of Desire Himmel ber Berlin Der 1987
73321,73321,Book of Eli The 2010,104243,Riddick 2013,112171,Equalizer The 2014,71838,Law Abiding Citizen 2009,99112,Jack Reacher 2012,51935,Shooter 2007,91535,Bourne Legacy The 2012,103249,World War Z 2013,103253,Elysium 2013,90405,In Time 2011
909,909,Apartment The 1960,7013,Night of the Hunter The 1955,1939,Best Years of Our Lives The 1946,3307,City Lights 1931,3801,Anatomy of a Murder 1959,3022,General The 1926,5008,Witness for the Prosecution 1957,5147,Wild Strawberries Smultronstllet 1957,2203,Shadow of a Doubt 1943,905,It Happened One Night 1934
232,232,Eat Drink Man Woman Yin shi nan nu 1994,446,Farewell My Concubine Ba wang bie ji 1993,1280,Raise the Red Lantern Da hong deng long gao gao gua 1991,1537,Shall We Dance Shall We Dansu 1996,265,Like Water for Chocolate Como agua para chocolate 1992,194,Smoke 1995,306,Three Colors Red Trois couleurs Rouge 1994,994,Big Night 1996,308,Three Colors White Trzy kolory Bialy 1994,1296,Room with a View A 1986
4489,4489,Coming to America 1988,4623,Major League 1989,3039,Trading Places 1983,4085,Beverly Hills Cop 1984,2423,Christmas Vacation National Lampoons Christmas Vacation 1989,4499,Dirty Rotten Scoundrels 1988,6188,Old School 2003,3552,Caddyshack 1980,2795,National Lampoons Vacation 1983,4002,Planes Trains  Automobiles 1987
3697,3697,Predator 2 1990,79057,Predators 2010,8810,AVP Alien vs Predator 2004,3527,Predator 1987,1320,Alien aka Alien 3 1992,4638,Jurassic Park III 2001,3698,Running Man The 1987,5219,Resident Evil 2002,3704,Mad Max Beyond Thunderdome 1985,1590,Event Horizon 1997
1209,1209,Once Upon a Time in the West Cera una volta il West 1968,3681,For a Few Dollars More Per qualche dollaro in pi 1965,1227,Once Upon a Time in America 1984,599,Wild Bunch The 1969,2951,Fistful of Dollars A Per un pugno di dollari 1964,3030,Yojimbo 1961,1178,Paths of Glory 1957,1201,Good the Bad and the Ugly The Buono il brutto il cattivo Il 1966,5291,Rashomon Rashmon 1950,3307,City Lights 1931
7360,7360,Dawn of the Dead 2004,7387,Dawn of the Dead 1978,53000,28 Weeks Later 2007,40732,Descent The 2005,56145,Mist The 2007,54995,Planet Terror 2007,5219,Resident Evil 2002,4105,Evil Dead The 1981,83134,Tucker  Dale vs Evil 2010,6502,28 Days Later 2002
3681,3681,For a Few Dollars More Per qualche dollaro in pi 1965,2951,Fistful of Dollars A Per un pugno di dollari 1964,1209,Once Upon a Time in the West Cera una volta il West 1968,3508,Outlaw Josey Wales The 1976,2921,High Plains Drifter 1973,1201,Good the Bad and the Ugly The Buono il brutto il cattivo Il 1966,1227,Once Upon a Time in America 1984,3030,Yojimbo 1961,599,Wild Bunch The 1969,4855,Dirty Harry 1971
67255,67255,Girl with the Dragon Tattoo The Mn som hatar kvinnor 2009,74510,Girl Who Played with Fire The Flickan som lekte med elden 2009,73323,Girl Who Kicked the Hornets Nest The Luftslottet som sprngdes 2009,91658,Girl with the Dragon Tattoo The 2011,61240,Let the Right One In Lt den rtte komma in 2008,88810,Help The 2011,104879,Prisoners 2013,88129,Drive 2011,69481,Hurt Locker The 2008,91542,Sherlock Holmes A Game of Shadows 2011
3608,3608,Peewees Big Adventure 1985,3007,American Movie 1999,2859,Stop Making Sense 1984,2109,Jerk The 1979,3396,Muppet Movie The 1979,2863,Hard Days Night A 1964,3424,Do the Right Thing 1989,1449,Waiting for Guffman 1996,6440,Barton Fink 1991,1965,Repo Man 1984
2600,2600,eXistenZ 1999,7123,Naked Lunch 1991,6774,Videodrome 1983,1464,Lost Highway 1997,2232,Cube 1997,8914,Primer 2004,4873,Waking Life 2001,1748,Dark City 1998,1921,Pi 1998,29,City of Lost Children The Cit des enfants perdus La 1995
60040,60040,Incredible Hulk The 2008,87520,Transformers Dark of the Moon 2011,53464,Fantastic Four Rise of the Silver Surfer 2007,69526,Transformers Revenge of the Fallen 2009,103772,Wolverine The 2013,110553,The Amazing SpiderMan 2 2014,6534,Hulk 2003,34150,Fantastic Four 2005,67923,Fast  Furious Fast and the Furious 4 The 2009,68319,XMen Origins Wolverine 2009
2067,2067,Doctor Zhivago 1965,1944,From Here to Eternity 1953,1949,Man for All Seasons A 1966,2132,Whos Afraid of Virginia Woolf 1966,3095,Grapes of Wrath The 1940,1204,Lawrence of Arabia 1962,1950,In the Heat of the Night 1967,1096,Sophies Choice 1982,920,Gone with the Wind 1939,1956,Ordinary People 1980
1256,1256,Duck Soup 1933,7132,Night at the Opera A 1935,3022,General The 1926,3134,Grand Illusion La grande illusion 1937,945,Top Hat 1935,3629,Gold Rush The 1925,951,His Girl Friday 1940,955,Bringing Up Baby 1938,950,Thin Man The 1934,3365,Searchers The 1956
532,532,Serial Mom 1994,2926,Hairspray 1988,562,Welcome to the Dollhouse 1995,45,To Die For 1995,247,Heavenly Creatures 1994,162,Crumb 1994,345,Adventures of Priscilla Queen of the Desert The 1994,1345,Carrie 1976,1261,Evil Dead II Dead by Dawn 1987,1994,Poltergeist 1982
88163,88163,Crazy Stupid Love 2011,88405,Friends with Benefits 2011,80549,Easy A 2010,104374,About Time 2013,69406,Proposal The 2009,96588,Pitch Perfect 2012,104211,Were the Millers 2013,89864,5050 2011,96821,Perks of Being a Wallflower The 2012,49286,Holiday The 2006
118696,118696,The Hobbit The Battle of the Five Armies 2014,106489,Hobbit The Desolation of Smaug The 2013,98809,Hobbit An Unexpected Journey The 2012,103772,Wolverine The 2013,86880,Pirates of the Caribbean On Stranger Tides 2011,106072,Thor The Dark World 2013,135569,Star Trek Beyond 2016,135143,Fantastic Beasts and Where to Find Them 2016,135133,The Hunger Games Mockingjay  Part 2 2015,122892,Avengers Age of Ultron 2015
14,14,Nixon 1995,41,Richard III 1995,3386,JFK 1991,52,Mighty Aphrodite 1995,1120,People vs Larry Flynt The 1996,36,Dead Man Walking 1995,25,Leaving Las Vegas 1995,162,Crumb 1994,58,Postman The Postino Il 1994,800,Lone Star 1996
1411,1411,Hamlet 1996,1224,Henry V 1989,41,Richard III 1995,1243,Rosencrantz and Guildenstern Are Dead 1990,1104,Streetcar Named Desire A 1951,1296,Room with a View A 1986,1217,Ran 1985,497,Much Ado About Nothing 1993,1357,Shine 1996,898,Philadelphia Story The 1940
5225,5225,And Your Mother Too Y tu mam tambin 2001,5878,Talk to Her Hable con Ella 2002,4235,Amores Perros Loves a Bitch 2000,8873,Motorcycle Diaries The Diarios de motocicleta 2004,3083,All About My Mother Todo sobre mi madre 1999,8638,Before Sunset 2004,5617,Secretary 2002,6620,American Splendor 2003,5992,Hours The 2002,3910,Dancer in the Dark 2000
3740,3740,Big Trouble in Little China 1986,4553,They Live 1988,1587,Conan the Barbarian 1982,1129,Escape from New York 1981,1261,Evil Dead II Dead by Dawn 1987,4105,Evil Dead The 1981,1215,Army of Darkness 1993,1275,Highlander 1986,2288,Thing The 1982,4128,Lost Boys The 1987
